location_id,location_name,nutrient,vehicle,value_description,value_mean,value_025_percentile,value_975_percentile,wra_applicable,u5_applicable,sub_population
180,Kenya,zinc,maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,iron,maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,vitamin a,maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
181,Madagascar,zinc,maize flour,percent of population eating fortified vehicle,4.044272001,1.70265469,6.385889313,TRUE,TRUE,
184,Mozambique,folic acid,maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,iron,maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,vitamin a,maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
184,Mozambique,zinc,maize flour,percent of population eating fortified vehicle,16.779,12.87045057,20.68754943,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,iron,maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
189,United Republic of Tanzania,zinc,maize flour,percent of population eating fortified vehicle,2.5,1.3,3.7,TRUE,TRUE,
190,Uganda,folic acid,maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,iron,maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,vitamin a,maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
190,Uganda,zinc,maize flour,percent of population eating fortified vehicle,6.5,3.3,9.7,TRUE,TRUE,
196,South Africa,folic acid,maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,iron,maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,vitamin a,maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
196,South Africa,zinc,maize flour,percent of population eating fortified vehicle,58.05414846,50.86576232,72.35622537,TRUE,TRUE,
201,Burkina Faso,folic acid,maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,iron,maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,vitamin a,maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,zinc,maize flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,iron,maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,vitamin a,maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
202,Cameroon,zinc,maize flour,percent of population eating fortified vehicle,5.135228857,2.16195189,8.108505824,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,iron,maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
205,Côte d'Ivoire,zinc,maize flour,percent of population eating fortified vehicle,6.764751526,2.847987451,10.6815156,TRUE,TRUE,
207,Ghana,folic acid,maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,iron,maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,vitamin a,maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
207,Ghana,zinc,maize flour,percent of population eating fortified vehicle,4.011006996,1.688649989,6.333364003,TRUE,TRUE,
213,Niger,folic acid,maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,iron,maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,vitamin a,maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
213,Niger,zinc,maize flour,percent of population eating fortified vehicle,3.992492837,1.680855454,6.30413022,TRUE,TRUE,
214,Nigeria,folic acid,maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
214,Nigeria,iron,maize flour,percent of population eating fortified vehicle,1.873227273,0.788636175,2.957818371,TRUE,TRUE,
214,Nigeria,vitamin a,maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
214,Nigeria,zinc,maize flour,percent of population eating fortified vehicle,1.245041483,0.62702489,1.963058077,TRUE,TRUE,
522,Sudan,folic acid,maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,iron,maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,vitamin a,maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
522,Sudan,zinc,maize flour,percent of population eating fortified vehicle,5.744770543,2.418571378,9.070969709,TRUE,TRUE,
141,Egypt,na,maize flour,percent of population eating industrially produced vehicle,31.96821461,13.45874622,50.477683,TRUE,TRUE,
168,Angola,na,maize flour,percent of population eating industrially produced vehicle,10.695686,3.278954381,18.61995284,TRUE,TRUE,
171,Democratic Republic of the Congo,na,maize flour,percent of population eating industrially produced vehicle,2.26275,1.735658384,2.789841616,TRUE,TRUE,
179,Ethiopia,na,maize flour,percent of population eating industrially produced vehicle,27.16751404,11.43763208,42.89739601,TRUE,TRUE,
180,Kenya,na,maize flour,percent of population eating industrially produced vehicle,36.67,17.221861,56.118139,TRUE,TRUE,
181,Madagascar,na,maize flour,percent of population eating industrially produced vehicle,6.199592457,2.610053223,9.789131692,TRUE,TRUE,
184,Mozambique,na,maize flour,percent of population eating industrially produced vehicle,23.97,18.38635796,29.55364204,TRUE,TRUE,
189,United Republic of Tanzania,na,maize flour,percent of population eating industrially produced vehicle,36.6,29.2,44,TRUE,TRUE,
190,Uganda,na,maize flour,percent of population eating industrially produced vehicle,42.4,32.7,52.1,TRUE,TRUE,
196,South Africa,na,maize flour,percent of population eating industrially produced vehicle,96.44486596,92.2630815,98.90660168,TRUE,TRUE,
201,Burkina Faso,na,maize flour,percent of population eating industrially produced vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,na,maize flour,percent of population eating industrially produced vehicle,11.52117731,4.850461731,18.19189288,TRUE,TRUE,
205,Côte d'Ivoire,na,maize flour,percent of population eating industrially produced vehicle,9.176518015,3.86335079,14.48968524,TRUE,TRUE,
207,Ghana,na,maize flour,percent of population eating industrially produced vehicle,11.52117731,4.850461731,18.19189288,TRUE,TRUE,
213,Niger,na,maize flour,percent of population eating industrially produced vehicle,4.087889449,1.721017809,6.454761088,TRUE,TRUE,
214,Nigeria,na,maize flour,percent of population eating industrially produced vehicle,8.54322401,6.81619912,10.33991833,TRUE,TRUE,
522,Sudan,na,maize flour,percent of population eating industrially produced vehicle,31.96821461,13.45874622,50.477683,TRUE,TRUE,
141,Egypt,na,maize flour,percent of population eating vehicle,74.3631206,31.30717122,100,TRUE,TRUE,
168,Angola,na,maize flour,percent of population eating vehicle,51.10027827,21.51342155,80.68713498,TRUE,TRUE,
171,Democratic Republic of the Congo,na,maize flour,percent of population eating vehicle,42.19097559,32.36288609,52.01906508,TRUE,TRUE,
179,Ethiopia,na,maize flour,percent of population eating vehicle,59.26384836,24.95031721,93.5773795,TRUE,TRUE,
180,Kenya,na,maize flour,percent of population eating vehicle,91.67123017,0,100,TRUE,TRUE,
181,Madagascar,na,maize flour,percent of population eating vehicle,92.95766211,39.13554758,100,TRUE,TRUE,
184,Mozambique,na,maize flour,percent of population eating vehicle,79.9,61.28785985,98.51214015,TRUE,TRUE,
189,United Republic of Tanzania,na,maize flour,percent of population eating vehicle,93,89.7,96.4,TRUE,TRUE,
190,Uganda,na,maize flour,percent of population eating vehicle,91.8,87.7,96,TRUE,TRUE,
196,South Africa,na,maize flour,percent of population eating vehicle,96.58154075,92.33141889,99.04327647,TRUE,TRUE,
201,Burkina Faso,na,maize flour,percent of population eating vehicle,26.61,12.4972381,40.7227619,TRUE,TRUE,
202,Cameroon,na,maize flour,percent of population eating vehicle,47.29546673,19.91158068,74.67935279,TRUE,TRUE,
205,Côte d'Ivoire,na,maize flour,percent of population eating vehicle,84.95835164,35.76780588,100,TRUE,TRUE,
207,Ghana,na,maize flour,percent of population eating vehicle,82.23072533,34.61946429,100,TRUE,TRUE,
213,Niger,na,maize flour,percent of population eating vehicle,70.4383586,29.65483072,100,TRUE,TRUE,
214,Nigeria,na,maize flour,percent of population eating vehicle,57.41546151,54.86711435,60.03347811,TRUE,TRUE,
522,Sudan,na,maize flour,percent of population eating vehicle,54.41398999,22.90850744,85.91947254,TRUE,TRUE,
6,China,vitamin a,oil,percent of population eating fortified vehicle,75,60.75211746,89.24788254,TRUE,TRUE,
11,Indonesia,vitamin a,oil,percent of population eating fortified vehicle,43.80555173,40.75221717,46.8588863,TRUE,TRUE,
15,Myanmar,vitamin a,oil,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,vitamin a,oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,vitamin a,oil,percent of population eating fortified vehicle,5,4.050141164,5.949858836,TRUE,TRUE,
161,Bangladesh,vitamin a,oil,percent of population eating fortified vehicle,42.849572,41.35621833,44.34292567,TRUE,TRUE,
163,India,vitamin a,oil,percent of population eating fortified vehicle,24.3,21.1,27.9,TRUE,TRUE,
164,Nepal,vitamin a,oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,vitamin a,oil,percent of population eating fortified vehicle,28.49258241,0,29.48557955,TRUE,TRUE,
168,Angola,vitamin a,oil,percent of population eating fortified vehicle,8.805705058,8.191929804,9.419480312,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,vitamin a,oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,vitamin a,oil,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,vitamin a,oil,percent of population eating fortified vehicle,17.96624129,16.71395834,19.21852424,TRUE,TRUE,
184,Mozambique,vitamin a,oil,percent of population eating fortified vehicle,37.5774,37.21400517,37.94079483,TRUE,TRUE,
189,United Republic of Tanzania,vitamin a,oil,percent of population eating fortified vehicle,53.6,46.4,60.8,TRUE,TRUE,
190,Uganda,vitamin a,oil,percent of population eating fortified vehicle,54.4,48.3,60.4,TRUE,TRUE,
196,South Africa,vitamin a,oil,percent of population eating fortified vehicle,30.2037278,28.09846756,32.30898803,TRUE,TRUE,
201,Burkina Faso,vitamin a,oil,percent of population eating fortified vehicle,51.08314178,4.353187921,93.49333763,TRUE,TRUE,
202,Cameroon,vitamin a,oil,percent of population eating fortified vehicle,30.4969,30.20197763,30.79182237,TRUE,TRUE,
205,Côte d'Ivoire,vitamin a,oil,percent of population eating fortified vehicle,75,74.27470734,75.72529266,TRUE,TRUE,
207,Ghana,vitamin a,oil,percent of population eating fortified vehicle,32.9,30.6068042,35.1931958,TRUE,TRUE,
213,Niger,vitamin a,oil,percent of population eating fortified vehicle,75,69.77235,80.22765,TRUE,TRUE,
214,Nigeria,vitamin a,oil,percent of population eating fortified vehicle,7.478677729,5.778677729,9.248347161,TRUE,TRUE,
522,Sudan,vitamin a,oil,percent of population eating fortified vehicle,80,74.42384,85.57616,TRUE,TRUE,
6,China,na,oil,percent of population eating industrially produced vehicle,63.57700507,59.14556066,68.00844948,TRUE,TRUE,
11,Indonesia,na,oil,percent of population eating industrially produced vehicle,88.64448315,82.46578538,94.82318091,TRUE,TRUE,
15,Myanmar,na,oil,percent of population eating industrially produced vehicle,10,0,20,TRUE,TRUE,
20,Viet Nam,na,oil,percent of population eating industrially produced vehicle,90,44.97745491,100,TRUE,TRUE,
141,Egypt,na,oil,percent of population eating industrially produced vehicle,70.10196356,65.2157165,74.98821062,TRUE,TRUE,
161,Bangladesh,na,oil,percent of population eating industrially produced vehicle,88.4,84.5,92.3,TRUE,TRUE,
163,India,na,oil,percent of population eating industrially produced vehicle,89.4,87,91.8,TRUE,TRUE,
164,Nepal,na,oil,percent of population eating industrially produced vehicle,88.74459523,82.55891946,94.93027101,TRUE,TRUE,
165,Pakistan,na,oil,percent of population eating industrially produced vehicle,85,0,87.96234143,TRUE,TRUE,
168,Angola,na,oil,percent of population eating industrially produced vehicle,39.10270879,36.37717178,41.8282458,TRUE,TRUE,
171,Democratic Republic of the Congo,na,oil,percent of population eating industrially produced vehicle,43.9851604,40.91930675,47.05101405,TRUE,TRUE,
179,Ethiopia,na,oil,percent of population eating industrially produced vehicle,70,64.07069101,75.92930899,FALSE,TRUE,
179,Ethiopia,na,oil,percent of population eating industrially produced vehicle,50,45.76477929,54.23522071,TRUE,FALSE,
180,Kenya,na,oil,percent of population eating industrially produced vehicle,9.39,4.692647796,14.0873522,TRUE,TRUE,
181,Madagascar,na,oil,percent of population eating industrially produced vehicle,26.76323071,24.89778,28.62868141,TRUE,TRUE,
184,Mozambique,na,oil,percent of population eating industrially produced vehicle,51.29644932,47.72098421,54.87191443,TRUE,TRUE,
189,United Republic of Tanzania,na,oil,percent of population eating industrially produced vehicle,92.6,89,96.3,TRUE,TRUE,
190,Uganda,na,oil,percent of population eating industrially produced vehicle,89,84.7,93.2,TRUE,TRUE,
196,South Africa,na,oil,percent of population eating industrially produced vehicle,58.51343223,54.43492898,62.59193549,TRUE,TRUE,
201,Burkina Faso,na,oil,percent of population eating industrially produced vehicle,63.3597275,24.53053498,100,TRUE,TRUE,
202,Cameroon,na,oil,percent of population eating industrially produced vehicle,47.66787893,44.34533243,50.99042543,TRUE,TRUE,
205,Côte d'Ivoire,na,oil,percent of population eating industrially produced vehicle,98,97,99,TRUE,TRUE,
207,Ghana,na,oil,percent of population eating industrially produced vehicle,82.04614697,76.32736643,87.7649275,TRUE,TRUE,
213,Niger,na,oil,percent of population eating industrially produced vehicle,80.37535061,74.77302792,85.9776733,TRUE,TRUE,
214,Nigeria,na,oil,percent of population eating industrially produced vehicle,31.89636505,28.81768732,34.97504278,TRUE,TRUE,
522,Sudan,na,oil,percent of population eating industrially produced vehicle,80,74.42384,85.57616,TRUE,TRUE,
6,China,na,oil,percent of population eating vehicle,57.65137316,53.63295715,61.66978918,TRUE,TRUE,
11,Indonesia,na,oil,percent of population eating vehicle,94.37297639,87.79499119,100,TRUE,TRUE,
15,Myanmar,na,oil,percent of population eating vehicle,66.25146182,61.63360243,70.86932121,TRUE,TRUE,
20,Viet Nam,na,oil,percent of population eating vehicle,38.3,19.14040581,57.45959419,FALSE,TRUE,
20,Viet Nam,na,oil,percent of population eating vehicle,56.3,52.3757774,60.2242226,TRUE,FALSE,
141,Egypt,na,oil,percent of population eating vehicle,54.97329715,51.14154839,58.80504591,TRUE,TRUE,
161,Bangladesh,na,oil,percent of population eating vehicle,100,96.51489244,100,TRUE,TRUE,
163,India,na,oil,percent of population eating vehicle,99.999,99,100,TRUE,TRUE,
164,Nepal,na,oil,percent of population eating vehicle,99.8,99.8,99.9,TRUE,TRUE,
165,Pakistan,na,oil,percent of population eating vehicle,100,100,100,TRUE,TRUE,
168,Angola,na,oil,percent of population eating vehicle,90.38470836,84.08471341,96.6847033,TRUE,TRUE,
171,Democratic Republic of the Congo,na,oil,percent of population eating vehicle,95.882,81.1,96.80923347,TRUE,TRUE,
179,Ethiopia,na,oil,percent of population eating vehicle,29.35,27.3042463,31.3957537,TRUE,TRUE,
180,Kenya,na,oil,percent of population eating vehicle,56.6529268,0,84.99358181,TRUE,TRUE,
181,Madagascar,na,oil,percent of population eating vehicle,75.03460775,69.80454552,80.26466998,TRUE,TRUE,
184,Mozambique,na,oil,percent of population eating vehicle,95.2,94.27936186,96.12063814,TRUE,TRUE,
189,United Republic of Tanzania,na,oil,percent of population eating vehicle,96.2,93.2,99.2,TRUE,TRUE,
190,Uganda,na,oil,percent of population eating vehicle,89.9,85.9,94,TRUE,TRUE,
196,South Africa,na,oil,percent of population eating vehicle,90.9670181,84.62643501,97.3076012,TRUE,TRUE,
201,Burkina Faso,na,oil,percent of population eating vehicle,92.23,46.09189629,100,TRUE,TRUE,
202,Cameroon,na,oil,percent of population eating vehicle,53.1,52.5864928,53.6135072,TRUE,TRUE,
205,Côte d'Ivoire,na,oil,percent of population eating vehicle,98.5,97.5,99.3,TRUE,TRUE,
207,Ghana,na,oil,percent of population eating vehicle,95.6,88.9364888,100,TRUE,TRUE,
213,Niger,na,oil,percent of population eating vehicle,85,79.07533,90.92467,TRUE,TRUE,
214,Nigeria,na,oil,percent of population eating vehicle,98.46066114,97.66066114,99.23033057,TRUE,TRUE,
522,Sudan,na,oil,percent of population eating vehicle,50.64672476,47.11654675,54.17690276,TRUE,TRUE,
6,China,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
11,Indonesia,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
20,Viet Nam,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
141,Egypt,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
161,Bangladesh,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
163,India,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
164,Nepal,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
168,Angola,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
180,Kenya,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
181,Madagascar,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
184,Mozambique,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
190,Uganda,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
196,South Africa,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
201,Burkina Faso,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
202,Cameroon,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
205,Côte d'Ivoire,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
207,Ghana,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
213,Niger,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
214,Nigeria,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
522,Sudan,folic acid,salt,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
6,China,na,salt,percent of population eating industrially produced vehicle,69.1,65.6,72.6,TRUE,TRUE,
11,Indonesia,na,salt,percent of population eating industrially produced vehicle,94.2,89.5,98.9,TRUE,TRUE,
15,Myanmar,na,salt,percent of population eating industrially produced vehicle,92.7,88.1,97.3,TRUE,TRUE,
20,Viet Nam,na,salt,percent of population eating industrially produced vehicle,94.6,89.9,99.3,TRUE,TRUE,
141,Egypt,na,salt,percent of population eating industrially produced vehicle,91.1,86.5,95.7,TRUE,TRUE,
161,Bangladesh,na,salt,percent of population eating industrially produced vehicle,79.7,75.7,83.7,TRUE,TRUE,
163,India,na,salt,percent of population eating industrially produced vehicle,68.3,64.9,71.7,TRUE,TRUE,
164,Nepal,na,salt,percent of population eating industrially produced vehicle,91.9,87.3,96.5,TRUE,TRUE,
165,Pakistan,na,salt,percent of population eating industrially produced vehicle,86,81.7,90.3,TRUE,TRUE,
168,Angola,na,salt,percent of population eating industrially produced vehicle,92.6,88,97.2,TRUE,TRUE,
171,Democratic Republic of the Congo,na,salt,percent of population eating industrially produced vehicle,80.9,76.9,84.9,TRUE,TRUE,
179,Ethiopia,na,salt,percent of population eating industrially produced vehicle,82.4,78.3,86.5,TRUE,TRUE,
180,Kenya,na,salt,percent of population eating industrially produced vehicle,63.9,60.7,67.1,TRUE,TRUE,
181,Madagascar,na,salt,percent of population eating industrially produced vehicle,91.3,86.7,95.9,TRUE,TRUE,
184,Mozambique,na,salt,percent of population eating industrially produced vehicle,59.4,56.4,62.4,TRUE,TRUE,
189,United Republic of Tanzania,na,salt,percent of population eating industrially produced vehicle,82.3,78.2,86.4,TRUE,TRUE,
190,Uganda,na,salt,percent of population eating industrially produced vehicle,96.3,91.5,99.99,TRUE,TRUE,
196,South Africa,na,salt,percent of population eating industrially produced vehicle,92.5,87.9,97.1,TRUE,TRUE,
201,Burkina Faso,na,salt,percent of population eating industrially produced vehicle,85.6,81.3,89.9,TRUE,TRUE,
202,Cameroon,na,salt,percent of population eating industrially produced vehicle,68.4,65,71.8,TRUE,TRUE,
205,Côte d'Ivoire,na,salt,percent of population eating industrially produced vehicle,42.5,40.4,44.6,TRUE,TRUE,
207,Ghana,na,salt,percent of population eating industrially produced vehicle,34.4,32.7,36.1,TRUE,TRUE,
213,Niger,na,salt,percent of population eating industrially produced vehicle,76,72.2,79.8,TRUE,TRUE,
214,Nigeria,na,salt,percent of population eating industrially produced vehicle,92.1,87.5,96.7,TRUE,TRUE,
522,Sudan,na,salt,percent of population eating industrially produced vehicle,60.9,57.9,63.9,TRUE,TRUE,
6,China,folic acid,wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,iron,wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,vitamin a,wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
6,China,zinc,wheat flour,percent of population eating fortified vehicle,6.363472477,3.13086664,9.596078315,TRUE,TRUE,
11,Indonesia,folic acid,wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,iron,wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
11,Indonesia,vitamin a,wheat flour,percent of population eating fortified vehicle,,25.98677584,100,TRUE,TRUE,
11,Indonesia,zinc,wheat flour,percent of population eating fortified vehicle,73.1,49.54338792,96.65661208,TRUE,TRUE,
15,Myanmar,folic acid,wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,iron,wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
15,Myanmar,vitamin a,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
15,Myanmar,zinc,wheat flour,percent of population eating fortified vehicle,0,0,5,TRUE,TRUE,
20,Viet Nam,folic acid,wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,iron,wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,vitamin a,wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
20,Viet Nam,zinc,wheat flour,percent of population eating fortified vehicle,4.111875,1.807330854,6.416419146,TRUE,TRUE,
141,Egypt,folic acid,wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,iron,wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,vitamin a,wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
141,Egypt,zinc,wheat flour,percent of population eating fortified vehicle,15.61643088,7.683377692,23.54948407,TRUE,TRUE,
161,Bangladesh,folic acid,wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,iron,wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,vitamin a,wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
161,Bangladesh,zinc,wheat flour,percent of population eating fortified vehicle,0.155875,0.116283218,0.195466782,TRUE,TRUE,
163,India,folic acid,wheat flour,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,iron,wheat flour,percent of population eating fortified vehicle,6.3,4.8,7.9,TRUE,TRUE,
163,India,vitamin a,wheat flour,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
163,India,zinc,wheat flour,percent of population eating fortified vehicle,2.133333333,1.0496128,3.217053867,TRUE,TRUE,
164,Nepal,folic acid,wheat flour,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,iron,wheat flour,percent of population eating fortified vehicle,7.334331556,3.223727306,11.44493581,TRUE,TRUE,
164,Nepal,vitamin a,wheat flour,percent of population eating fortified vehicle,5.165022222,2.270230497,8.059813948,TRUE,TRUE,
164,Nepal,zinc,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,folic acid,wheat flour,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
165,Pakistan,iron,wheat flour,percent of population eating fortified vehicle,3.82123947,0,4.791822827,TRUE,TRUE,
165,Pakistan,vitamin a,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
165,Pakistan,zinc,wheat flour,percent of population eating fortified vehicle,1.946666667,0,2.441114157,TRUE,TRUE,
168,Angola,folic acid,wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,iron,wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,vitamin a,wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
168,Angola,zinc,wheat flour,percent of population eating fortified vehicle,16.88838105,8.309184807,25.46757729,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,iron,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,vitamin a,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
171,Democratic Republic of the Congo,zinc,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
179,Ethiopia,folic acid,wheat flour,percent of population eating fortified vehicle,0,0,0,TRUE,TRUE,
