location_id,location_name,nutrient,vehicle,value_description,value_mean,value_025_percentile,value_975_percentile,wra_applicable,u5_applicable,sub_population
161,Bangladesh,folic acid,zero salt,percent of population eating fortified vehicle,6.83E+01,6.49E+01,7.17E+01,TRUE,TRUE,
201,Burkina Faso,folic acid,zero salt,percent of population eating fortified vehicle,9.21E+01,8.75E+01,9.67E+01,TRUE,TRUE,
202,Cameroon,folic acid,zero salt,percent of population eating fortified vehicle,7.97E+01,7.57E+01,8.37E+01,TRUE,TRUE,
6,China,folic acid,zero salt,percent of population eating fortified vehicle,8.60E+01,8.17E+01,9.03E+01,TRUE,TRUE,
205,C魌e d'Ivoire,folic acid,zero salt,percent of population eating fortified vehicle,9.63E+01,9.15E+01,1.01E+02,TRUE,TRUE,
171,Democratic Republic of the Congo,folic acid,zero salt,percent of population eating fortified vehicle,8.23E+01,7.82E+01,8.64E+01,TRUE,TRUE,
141,Egypt,folic acid,zero salt,percent of population eating fortified vehicle,9.25E+01,8.79E+01,9.71E+01,TRUE,TRUE,
179,Ethiopia,folic acid,zero salt,percent of population eating fortified vehicle,8.56E+01,8.13E+01,8.99E+01,TRUE,TRUE,
207,Ghana,folic acid,zero salt,percent of population eating fortified vehicle,6.39E+01,6.07E+01,6.71E+01,TRUE,TRUE,
163,India,folic acid,zero salt,percent of population eating fortified vehicle,9.27E+01,8.81E+01,9.73E+01,TRUE,TRUE,
11,Indonesia,folic acid,zero salt,percent of population eating fortified vehicle,9.19E+01,8.73E+01,9.65E+01,TRUE,TRUE,
180,Kenya,folic acid,zero salt,percent of population eating fortified vehicle,9.46E+01,8.99E+01,9.93E+01,TRUE,TRUE,
181,Madagascar,folic acid,zero salt,percent of population eating fortified vehicle,6.84E+01,6.50E+01,7.18E+01,TRUE,TRUE,
184,Mozambique,folic acid,zero salt,percent of population eating fortified vehicle,4.25E+01,4.04E+01,4.46E+01,TRUE,TRUE,
15,Myanmar,folic acid,zero salt,percent of population eating fortified vehicle,8.09E+01,7.69E+01,8.49E+01,TRUE,TRUE,
164,Nepal,folic acid,zero salt,percent of population eating fortified vehicle,9.42E+01,8.95E+01,9.89E+01,TRUE,TRUE,
213,Niger,folic acid,zero salt,percent of population eating fortified vehicle,5.94E+01,5.64E+01,6.24E+01,TRUE,TRUE,
214,Nigeria,folic acid,zero salt,percent of population eating fortified vehicle,9.26E+01,8.80E+01,9.72E+01,TRUE,TRUE,
165,Pakistan,folic acid,zero salt,percent of population eating fortified vehicle,6.91E+01,6.56E+01,7.26E+01,TRUE,TRUE,
196,South Africa,folic acid,zero salt,percent of population eating fortified vehicle,9.11E+01,8.65E+01,9.57E+01,TRUE,TRUE,
522,Sudan,folic acid,zero salt,percent of population eating fortified vehicle,3.44E+01,3.27E+01,3.61E+01,TRUE,TRUE,
190,Uganda,folic acid,zero salt,percent of population eating fortified vehicle,9.13E+01,8.67E+01,9.59E+01,TRUE,TRUE,
189,United Republic of Tanzania,folic acid,zero salt,percent of population eating fortified vehicle,7.60E+01,7.22E+01,7.98E+01,TRUE,TRUE,
20,Viet Nam,folic acid,zero salt,percent of population eating fortified vehicle,6.09E+01,5.79E+01,6.39E+01,TRUE,TRUE,
179,Ethiopia,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
163,India,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
214,Nigeria,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
161,Bangladesh,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
165,Pakistan,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
190,Uganda,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
189,United Republic of Tanzania,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
196,South Africa,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
201,Burkina Faso,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
180,Kenya,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
15,Myanmar,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
164,Nepal,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
20,Viet Nam,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
202,Cameroon,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
205,C魌e d'Ivoire,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
171,Democratic Republic of the Congo,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
11,Indonesia,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
184,Mozambique,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
168,Angola,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
6,China,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
141,Egypt,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
207,Ghana,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
181,Madagascar,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
213,Niger,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
522,Sudan,na,zero salt,percent of population eating industrially produced vehicle,0.00E+00,0.00E+00,0.00E+00,TRUE,TRUE,
